
"lakeid","sampledate","depth","chlor"
"AL","1988-09-13",7.00,14.2
"AL","1988-09-13",0.00,14.6
"AL","1988-09-28",0.00,16.2
"AL","1988-09-28",2.00,13.1
"AL","1988-09-28",4.00,15.0
"AL","1988-09-28",6.00,14.7
"AL","1988-09-28",7.00,14.2
"AL","1988-09-28",2.00,17.3
"AL","1988-10-12",0.00,8.2
"AL","1988-10-12",2.00,7.4
"AL","1988-10-12",4.00,7.8
"AL","1988-10-12",6.00,6.3
"AL","1988-10-12",7.00,6.4
"AL","1988-10-12",4.00,7.7
"AL","1988-10-25",0.00,3.9
"AL","1988-10-25",2.00,3.6
"AL","1988-10-25",4.00,3.9
"AL","1988-10-25",6.00,3.3
"AL","1988-10-25",7.00,3.7
"AL","1988-10-25",2.00,3.7
"AL","1988-11-02",0.00,2.2
"AL","1988-11-02",2.00,2.2
"AL","1988-11-02",4.00,2.1
"AL","1988-11-02",6.00,1.9
"AL","1988-11-02",7.00,1.3
"AL","1988-11-02",7.00,2.1
"AL","1989-01-11",0.00,0.1
"AL","1989-01-11",2.00,0.2
"AL","1989-01-11",4.00,0.5
"AL","1989-01-11",6.00,0.1
"AL","1989-01-11",7.00,0.2
"AL","1989-01-11",4.00,0.1
"AL","1989-03-06",0.00,0.2
"AL","1989-03-06",2.00,0.2
"AL","1989-03-06",4.00,0.1
"AL","1989-03-06",6.00,0.1
"AL","1989-03-06",7.00,0.2
"AL","1989-03-06",7.00,0.1
"AL","1989-03-27",1.00,0.7
"AL","1989-03-27",2.00,0.3
"AL","1989-03-27",4.00,0.3
"AL","1989-03-27",6.00,0.8
"AL","1989-03-27",7.00,0.5
"AL","1989-05-01",0.00,13.2
"AL","1989-05-01",2.00,12.0
"AL","1989-05-01",4.00,8.5
"AL","1989-05-01",6.00,6.0
"AL","1989-05-01",7.00,4.6
"AL","1989-05-01",7.00,2.5
"AL","1989-05-16",0.00,2.5
"AL","1989-05-16",2.00,2.2
"AL","1989-05-16",4.00,7.9
"AL","1989-05-16",6.00,6.4
"AL","1989-05-16",7.00,4.9
"AL","1989-05-16",2.00,2.6
"AL","1989-05-29",0.00,1.3
"AL","1989-05-29",2.00,1.4
"AL","1989-05-29",4.00,1.9
"AL","1989-05-29",6.00,1.9
"AL","1989-05-29",7.00,2.5
"AL","1989-05-29",6.00,1.5
"AL","1989-06-13",0.00,5.0
"AL","1989-06-13",2.00,4.9
"AL","1989-06-13",4.00,3.7
"AL","1989-06-13",6.00,2.9
"AL","1989-06-13",7.00,33.2
"AL","1989-06-13",7.00,25.6
"AL","1989-06-28",0.00,2.9
"AL","1989-06-28",2.00,3.3
"AL","1989-06-28",4.00,3.4
"AL","1989-06-28",6.00,8.2
"AL","1989-06-28",7.00,30.7
"AL","1989-06-28",0.00,3.0
"AL","1989-07-12",0.00,4.4
"AL","1989-07-12",2.00,5.3
"AL","1989-07-12",4.00,8.0
"AL","1989-07-12",6.00,7.1
"AL","1989-07-12",7.00,50.3
"AL","1989-07-12",6.00,6.8
"AL","1989-07-25",0.00,2.5
"AL","1989-07-25",2.00,2.7
"AL","1989-07-25",4.00,6.4
"AL","1989-07-25",6.00,11.8
"AL","1989-07-25",7.00,19.7
"AL","1989-07-25",2.00,2.6
"AL","1989-08-07",0.00,6.3
"AL","1989-08-07",2.00,5.8
"AL","1989-08-07",4.00,6.0
"AL","1989-08-07",6.00,16.6
"AL","1989-08-07",7.00,69.8
"AL","1989-08-07",6.00,14.0
"AL","1989-08-22",0.00,7.4
"AL","1989-08-22",2.00,6.1
"AL","1989-08-22",4.00,6.8
"AL","1989-08-22",6.00,21.4
"AL","1989-08-22",7.00,51.7
"AL","1989-08-22",4.00,7.8
"AL","1989-09-06",0.00,12.5
"AL","1989-09-06",2.00,12.7
"AL","1989-09-06",4.00,11.6
"AL","1989-09-06",6.00,4.4
"AL","1989-09-06",7.00,26.1
"AL","1989-09-06",6.00,3.2
"AL","1989-09-19",0.00,9.1
"AL","1989-09-19",2.00,10.9
"AL","1989-09-19",4.00,12.4
"AL","1989-09-19",6.00,2.5
"AL","1989-09-19",7.00,4.5
"AL","1989-09-19",4.00,6.4
"AL","1989-10-04",0.00,9.4
"AL","1989-10-04",2.00,9.1
"AL","1989-10-04",4.00,9.8
"AL","1989-10-04",6.00,9.7
"AL","1989-10-04",7.00,8.2
"AL","1989-10-04",6.00,10.2
"AL","1989-10-18",0.00,7.5
"AL","1989-10-18",2.00,7.1
"AL","1989-10-18",4.00,7.3
"AL","1989-10-18",6.00,7.0
"AL","1989-10-18",7.00,7.4
"AL","1989-10-18",4.00,7.4
"AL","1989-10-31",0.00,9.8
"AL","1989-10-31",2.00,10.0
"AL","1989-10-31",4.00,8.8
"AL","1989-10-31",6.00,8.4
"AL","1989-10-31",7.00,6.9
"AL","1989-10-31",6.00,7.9
"AL","1989-11-09",0.00,10.0
"AL","1989-11-09",2.00,9.6
"AL","1989-11-09",4.00,11.4
"AL","1989-11-09",6.00,11.0
"AL","1989-11-09",7.00,10.8
"AL","1989-11-09",0.00,9.9
"AL","1990-01-24",0.00,0.2
"AL","1990-01-24",2.00,0.8
"AL","1990-01-24",4.00,0.2
"AL","1990-01-24",6.00,0.1
"AL","1990-01-24",7.00,0.2
"AL","1990-01-24",0.00,0.2
"AL","1990-02-27",0.00,0.1
"AL","1990-02-27",2.00,0.1
"AL","1990-02-27",4.00,0.0
"AL","1990-02-27",6.00,0.2
"AL","1990-02-27",7.00,0.9
"AL","1990-02-27",7.00,0.9
"AL","1990-03-27",0.00,0.3
"AL","1990-03-27",2.00,1.4
"AL","1990-03-27",4.00,2.2
"AL","1990-03-27",6.00,2.6
"AL","1990-03-27",7.00,1.2
"AL","1990-03-27",0.00,0.4
"AL","1990-04-30",0.00,4.3
"AL","1990-04-30",2.00,4.7
"AL","1990-04-30",4.00,4.2
"AL","1990-04-30",6.00,12.7
"AL","1990-04-30",7.00,7.1
"AL","1990-04-30",4.00,3.8
"AL","1990-05-17",0.00,1.0
"AL","1990-05-17",2.00,0.9
"AL","1990-05-17",4.00,1.0
"AL","1990-05-17",6.00,0.8
"AL","1990-05-17",7.00,0.6
"AL","1990-05-17",2.00,0.9
"AL","1990-05-30",0.00,1.7
"AL","1990-05-30",2.00,0.9
"AL","1990-05-30",4.00,2.0
"AL","1990-05-30",6.00,2.3
"AL","1990-05-30",7.00,3.5
"AL","1990-05-30",2.00,1.6
"AL","1990-06-13",0.00,2.3
"AL","1990-06-13",2.00,3.5
"AL","1990-06-13",4.00,2.5
"AL","1990-06-13",6.00,0.8
"AL","1990-06-13",7.00,0.3
"AL","1990-06-27",0.00,1.5
"AL","1990-06-27",2.00,1.9
"AL","1990-06-27",4.00,0.7
"AL","1990-06-27",6.00,3.2
"AL","1990-06-27",7.00,8.0
"AL","1990-06-27",2.00,1.5
"AL","1990-07-24",0.00,2.8
"AL","1990-07-24",2.00,2.1
"AL","1990-07-24",4.00,4.0
"AL","1990-07-24",6.00,3.7
"AL","1990-07-24",7.00,14.3
"AL","1990-07-24",4.00,2.5
"AL","1990-08-08",0.00,3.6
"AL","1990-08-08",2.00,6.1
"AL","1990-08-08",4.00,3.6
"AL","1990-08-08",6.00,4.6
"AL","1990-08-08",7.00,47.2
"AL","1990-08-08",7.00,42.1
"AL","1990-08-22",0.00,7.4
"AL","1990-08-22",2.00,5.7
"AL","1990-08-22",4.00,9.9
"AL","1990-08-22",6.00,18.3
"AL","1990-08-22",7.00,91.8
"AL","1990-08-22",6.00,11.3
"AL","1990-09-04",0.00,8.5
"AL","1990-09-04",2.00,9.3
"AL","1990-09-04",4.00,4.6
"AL","1990-09-04",6.00,3.3
"AL","1990-09-04",7.00,350.5
"AL","1990-09-04",7.00,195.3
"AL","1990-09-18",0.00,8.2
"AL","1990-09-18",2.00,6.6
"AL","1990-09-18",4.00,7.4
"AL","1990-09-18",6.00,1.2
"AL","1990-09-18",7.00,1.3
"AL","1990-09-18",4.00,5.9
"AL","1990-10-03",0.00,6.2
"AL","1990-10-03",2.00,8.7
"AL","1990-10-03",4.00,7.5
"AL","1990-10-03",6.00,7.5
"AL","1990-10-03",7.00,7.7
"AL","1990-10-03",2.00,8.7
"AL","1990-10-17",0.00,12.7
"AL","1990-10-17",2.00,10.1
"AL","1990-10-17",4.00,11.5
"AL","1990-10-17",6.00,10.0
"AL","1990-10-17",7.00,7.9
"AL","1990-10-17",7.00,12.0
"AL","1990-10-31",0.00,2.7
"AL","1990-10-31",2.00,15.9
"AL","1990-10-31",4.00,7.9
"AL","1990-10-31",6.00,11.5
"AL","1990-10-31",7.00,3.0
"AL","1990-10-31",2.00,19.0
"AL","1990-11-09",0.00,2.0
"AL","1990-11-09",2.00,-0.9
"AL","1990-11-09",4.00,5.5
"AL","1990-11-09",6.00,0.0
"AL","1990-11-09",7.00,17.8
"AL","1990-11-09",7.00,13.3
"AL","1991-01-17",0.00,1.9
"AL","1991-01-17",2.00,1.3
"AL","1991-01-17",4.00,0.6
"AL","1991-01-17",6.00,0.4
"AL","1991-01-17",7.00,0.6
"AL","1991-01-17",0.00,1.8
"AL","1991-02-19",0.00,0.5
"AL","1991-02-19",2.00,0.7
"AL","1991-02-19",4.00,0.5
"AL","1991-02-19",6.00,0.3
"AL","1991-02-19",7.00,0.2
"AL","1991-02-19",7.00,0.1
"AL","1991-03-25",0.00,8.1
"AL","1991-03-25",2.00,1.4
"AL","1991-03-25",4.00,0.4
"AL","1991-03-25",6.00,0.5
"AL","1991-03-25",7.00,2.0
"AL","1991-03-25",4.00,0.5
"AL","1991-05-07",0.00,-4.3
"AL","1991-05-07",2.00,8.4
"AL","1991-05-07",4.00,0.9
"AL","1991-05-07",6.00,-4.8
"AL","1991-05-07",7.00,-7.4
"AL","1991-05-07",0.00,-3.5
"AL","1991-05-21",0.00,1.0
"AL","1991-05-21",2.00,0.5
"AL","1991-05-21",4.00,2.1
"AL","1991-05-21",6.00,3.7
"AL","1991-05-21",7.00,-0.6
"AL","1991-05-21",2.00,0.4
"AL","1991-06-04",0.00,2.4
"AL","1991-06-04",2.00,3.3
"AL","1991-06-04",4.00,2.7
"AL","1991-06-04",6.00,1.9
"AL","1991-06-04",7.00,14.5
"AL","1991-06-04",2.00,3.1
"AL","1991-06-18",0.00,0.0
"AL","1991-06-18",2.00,1.4
"AL","1991-06-18",4.00,2.4
"AL","1991-06-18",6.00,-1.4
"AL","1991-06-18",7.00,4.4
"AL","1991-06-18",7.00,3.8
"AL","1991-07-03",0.00,2.0
"AL","1991-07-03",2.00,3.4
"AL","1991-07-03",4.00,3.0
"AL","1991-07-03",6.00,2.5
"AL","1991-07-03",7.00,35.1
"AL","1991-07-03",4.00,32.4
"AL","1991-07-15",0.00,4.6
"AL","1991-07-15",2.00,6.1
"AL","1991-07-15",4.00,10.3
"AL","1991-07-15",6.00,36.2
"AL","1991-07-15",7.00,98.5
"AL","1991-07-15",2.00,5.4
"AL","1991-07-30",0.00,6.9
"AL","1991-07-30",2.00,8.8
"AL","1991-07-30",4.00,15.5
"AL","1991-07-30",6.00,73.7
"AL","1991-07-30",7.00,153.4
"AL","1991-07-30",7.00,120.9
"AL","1991-08-13",0.00,5.7
"AL","1991-08-13",2.00,5.0
"AL","1991-08-13",4.00,10.4
"AL","1991-08-13",6.00,9.5
"AL","1991-08-13",7.00,67.8
"AL","1991-08-13",6.00,14.1
"AL","1991-08-27",0.00,7.5
"AL","1991-08-27",2.00,6.1
"AL","1991-08-27",4.00,8.8
"AL","1991-08-27",6.00,43.5
"AL","1991-08-27",7.00,271.8
"AL","1991-08-27",0.00,8.9
"AL","1991-09-10",2.00,10.3
"AL","1991-09-10",4.00,11.0
"AL","1991-09-10",6.00,38.3
"AL","1991-09-10",7.00,55.8
"AL","1991-09-10",0.00,42.8
"AL","1991-09-23",0.00,17.5
"AL","1991-09-23",2.00,14.3
"AL","1991-09-23",4.00,9.9
"AL","1991-09-23",6.00,10.5
"AL","1991-09-23",7.00,10.7
"AL","1991-09-23",4.00,11.3
"AL","1991-10-09",0.00,11.2
"AL","1991-10-09",2.00,11.9
"AL","1991-10-09",4.00,10.7
"AL","1991-10-09",6.00,4.0
"AL","1991-10-09",7.00,9.7
"AL","1991-10-09",4.00,11.2
"AL","1991-10-28",0.00,6.8
"AL","1991-10-28",2.00,7.0
"AL","1991-10-28",4.00,6.5
"AL","1991-10-28",6.00,5.8
"AL","1991-10-28",7.00,5.0
"AL","1991-10-28",7.00,4.9
"AL","1992-01-17",0.00,-0.9
"AL","1992-01-17",2.00,-0.5
"AL","1992-01-17",4.00,-0.2
"AL","1992-01-17",6.00,0.3
"AL","1992-01-17",7.00,0.6
"AL","1992-01-17",4.00,-0.2
"AL","1992-03-04",0.00,0.4
"AL","1992-03-04",2.00,0.1
"AL","1992-03-04",4.00,0.2
"AL","1992-03-04",6.00,1.8
"AL","1992-03-04",7.00,4.5
"AL","1992-03-04",4.00,0.5
"AL","1992-03-23",0.00,4.5
"AL","1992-03-23",2.00,0.7
"AL","1992-03-23",4.00,0.6
"AL","1992-03-23",6.00,1.7
"AL","1992-03-23",7.00,4.5
"AL","1992-03-23",7.00,4.5
"AL","1992-05-05",0.00,19.4
"AL","1992-05-05",2.00,20.6
"AL","1992-05-05",4.00,19.1
"AL","1992-05-05",6.00,17.5
"AL","1992-05-05",7.00,12.8
"AL","1992-05-18",0.00,5.1
"AL","1992-05-18",2.00,8.2
"AL","1992-05-18",4.00,23.9
"AL","1992-05-18",6.00,5.8
"AL","1992-05-18",7.00,16.1
"AL","1992-06-01",0.00,3.1
"AL","1992-06-01",2.00,5.0
"AL","1992-06-01",4.00,3.9
"AL","1992-06-01",6.00,6.2
"AL","1992-06-01",7.00,14.7
"AL","1992-06-19",0.00,5.4
"AL","1992-06-19",2.00,5.5
"AL","1992-06-19",4.00,7.4
"AL","1992-06-19",6.00,10.5
"AL","1992-06-19",7.00,199.1
"AL","1992-07-07",0.00,10.0
"AL","1992-07-07",2.00,11.0
"AL","1992-07-07",4.00,16.3
"AL","1992-07-07",6.00,5.3
"AL","1992-07-07",7.00,78.3
"AL","1992-07-15",0.00,6.5
"AL","1992-07-15",2.00,4.6
"AL","1992-07-15",4.00,12.0
"AL","1992-07-15",6.00,7.5
"AL","1992-07-15",7.00,97.4
"AL","1992-07-29",0.00,5.0
"AL","1992-07-29",2.00,5.2
"AL","1992-07-29",4.00,5.3
"AL","1992-07-29",6.00,20.8
"AL","1992-07-29",7.00,82.3
"AL","1992-07-29",7.00,94.5
"AL","1992-08-12",0.00,10.0
"AL","1992-08-12",2.00,11.1
"AL","1992-08-12",4.00,11.4
"AL","1992-08-12",6.00,39.5
"AL","1992-08-12",7.00,160.4
"AL","1992-08-12",6.00,57.6
"AL","1992-08-26",0.00,6.1
"AL","1992-08-26",2.00,5.7
"AL","1992-08-26",4.00,6.4
"AL","1992-08-26",6.00,7.8
"AL","1992-08-26",7.00,28.7
"AL","1992-08-26",7.00,27.1
"AL","1992-09-11",0.00,19.0
"AL","1992-09-11",2.00,24.9
"AL","1992-09-11",4.00,37.1
"AL","1992-09-11",6.00,15.4
"AL","1992-09-11",7.00,7.5
"AL","1992-09-11",4.00,35.6
"AL","1992-09-21",0.00,21.2
"AL","1992-09-21",2.00,21.4
"AL","1992-09-21",4.00,23.2
"AL","1992-09-21",6.00,21.8
"AL","1992-09-21",7.00,8.1
"AL","1992-09-21",0.00,22.1
"AL","1992-10-06",0.00,14.6
"AL","1992-10-06",2.00,12.7
"AL","1992-10-06",4.00,12.8
"AL","1992-10-06",6.00,3.2
"AL","1992-10-06",7.00,3.1
"AL","1992-10-06",4.00,10.9
"AL","1992-10-21",0.00,5.2
"AL","1992-10-21",2.00,5.3
"AL","1992-10-21",4.00,4.0
"AL","1992-10-21",6.00,3.1
"AL","1992-10-21",7.00,2.4
"AL","1992-10-21",7.00,3.0
"AL","1992-11-06",0.00,10.2
"AL","1992-11-06",2.00,9.7
"AL","1992-11-06",4.00,8.1
"AL","1992-11-06",6.00,9.4
"AL","1992-11-06",7.00,9.7
"AL","1992-11-06",0.00,7.4
"AL","1993-01-08",0.00,2.9
"AL","1993-01-08",2.00,0.6
"AL","1993-01-08",4.00,0.5
"AL","1993-01-08",6.00,0.6
"AL","1993-01-08",7.00,0.8
"AL","1993-01-08",4.00,0.4
"AL","1993-02-23",0.00,1.0
"AL","1993-02-23",2.00,0.9
"AL","1993-02-23",4.00,0.6
"AL","1993-02-23",6.00,0.6
"AL","1993-02-23",7.00,0.9
"AL","1993-02-23",4.00,0.6
"AL","1993-03-23",0.00,0.9
"AL","1993-03-23",2.00,0.5
"AL","1993-03-23",4.00,0.2
"AL","1993-03-23",6.00,0.9
"AL","1993-03-23",7.00,1.6
"AL","1993-03-23",4.00,0.4
"AL","1993-05-03",0.00,10.5
"AL","1993-05-03",2.00,16.1
"AL","1993-05-03",4.00,9.7
"AL","1993-05-03",6.00,9.4
"AL","1993-05-03",7.00,7.4
"AL","1993-05-03",7.00,6.8
"AL","1993-05-17",0.00,8.0
"AL","1993-05-17",2.00,9.7
"AL","1993-05-17",4.00,27.3
"AL","1993-05-17",6.00,12.4
"AL","1993-05-17",7.00,15.9
"AL","1993-05-17",6.00,16.2
"AL","1993-06-04",0.00,4.2
"AL","1993-06-04",2.00,5.4
"AL","1993-06-04",4.00,7.6
"AL","1993-06-04",6.00,4.5
"AL","1993-06-04",7.00,68.6
"AL","1993-06-04",2.00,4.4
"AL","1993-06-16",0.00,2.7
"AL","1993-06-16",2.00,2.2
"AL","1993-06-16",4.00,5.7
"AL","1993-06-16",6.00,8.9
"AL","1993-06-16",7.00,12.0
"AL","1993-06-16",2.00,2.2
"AL","1993-06-30",0.00,3.2
"AL","1993-06-30",2.00,3.5
"AL","1993-06-30",4.00,7.7
"AL","1993-06-30",6.00,3.7
"AL","1993-06-30",7.00,36.3
"AL","1993-06-30",0.00,3.7
"AL","1993-07-12",0.00,3.9
"AL","1993-07-12",2.00,4.2
"AL","1993-07-12",4.00,4.1
"AL","1993-07-12",6.00,12.1
"AL","1993-07-12",7.00,11.9
"AL","1993-07-12",2.00,4.3
"AL","1993-07-26",0.00,6.9
"AL","1993-07-26",2.00,7.5
"AL","1993-07-26",4.00,7.5
"AL","1993-07-26",6.00,21.7
"AL","1993-07-26",7.00,136.4
"AL","1993-07-26",4.00,8.2
"AL","1993-08-11",0.00,2.4
"AL","1993-08-11",2.00,3.6
"AL","1993-08-11",4.00,8.0
"AL","1993-08-11",6.00,38.0
"AL","1993-08-11",7.00,467.1
"AL","1993-08-11",4.00,12.5
"AL","1993-08-26",0.00,3.5
"AL","1993-08-26",2.00,4.1
"AL","1993-08-26",4.00,8.0
"AL","1993-08-26",6.00,54.0
"AL","1993-08-26",7.00,92.0
"AL","1993-08-26",0.00,4.4
"AL","1993-09-09",0.00,22.4
"AL","1993-09-09",2.00,25.9
"AL","1993-09-09",4.00,20.9
"AL","1993-09-09",6.00,19.2
"AL","1993-09-09",7.00,112.3
"AL","1993-09-09",4.00,20.0
"AL","1993-09-22",0.00,26.7
"AL","1993-09-22",2.00,23.0
"AL","1993-09-22",4.00,26.3
"AL","1993-09-22",6.00,17.8
"AL","1993-09-22",7.00,9.1
"AL","1993-09-22",4.00,25.2
"AL","1993-10-04",0.00,14.2
"AL","1993-10-04",2.00,15.8
"AL","1993-10-04",4.00,14.4
"AL","1993-10-04",6.00,15.7
"AL","1993-10-04",7.00,12.6
"AL","1993-10-04",2.00,15.6
"AL","1993-10-21",0.00,9.6
"AL","1993-10-21",2.00,9.3
"AL","1993-10-21",4.00,10.4
"AL","1993-10-21",6.00,10.6
"AL","1993-10-21",7.00,10.0
"AL","1993-10-21",7.00,11.6
"AL","1993-11-03",0.00,11.7
"AL","1993-11-03",2.00,12.2
"AL","1993-11-03",4.00,11.5
"AL","1993-11-03",6.00,10.0
"AL","1993-11-03",7.00,10.4
"AL","1993-11-03",7.00,10.2
"AL","1994-01-10",0.00,5.1
"AL","1994-01-10",2.00,2.4
"AL","1994-01-10",4.00,1.8
"AL","1994-01-10",6.00,1.7
"AL","1994-01-10",7.00,3.4
"AL","1994-01-10",4.00,1.7
"AL","1994-02-22",0.00,0.2
"AL","1994-02-22",2.00,0.8
"AL","1994-02-22",4.00,2.1
"AL","1994-02-22",6.00,1.8
"AL","1994-02-22",7.00,6.9
"AL","1994-02-22",7.00,6.5
"AL","1994-03-29",0.00,27.3
"AL","1994-03-29",2.00,13.6
"AL","1994-03-29",4.00,9.2
"AL","1994-03-29",6.00,3.2
"AL","1994-03-29",7.00,29.5
"AL","1994-03-29",4.00,8.8
"AL","1994-05-03",0.00,13.2
"AL","1994-05-03",2.00,13.4
"AL","1994-05-03",4.00,14.2
"AL","1994-05-03",6.00,19.9
"AL","1994-05-03",7.00,24.1
"AL","1994-05-03",7.00,27.1
"AL","1994-05-20",0.00,2.3
"AL","1994-05-20",2.00,3.2
"AL","1994-05-20",4.00,9.0
"AL","1994-05-20",6.00,40.8
"AL","1994-05-20",7.00,21.9
"AL","1994-05-20",6.00,42.4
"AL","1994-06-06",0.00,2.7
"AL","1994-06-06",2.00,3.9
"AL","1994-06-06",4.00,4.7
"AL","1994-06-06",6.00,19.2
"AL","1994-06-06",7.00,74.0
"AL","1994-06-06",0.00,3.5
"AL","1994-06-13",0.00,2.5
"AL","1994-06-13",2.00,3.1
"AL","1994-06-13",4.00,3.4
"AL","1994-06-13",6.00,15.2
"AL","1994-06-13",7.00,16.5
"AL","1994-06-13",7.00,19.5
"AL","1994-06-27",0.00,2.2
"AL","1994-06-27",2.00,3.1
"AL","1994-06-27",4.00,9.5
"AL","1994-06-27",6.00,24.3
"AL","1994-06-27",7.00,16.7
"AL","1994-06-27",2.00,3.5
"AL","1994-07-12",0.00,7.8
"AL","1994-07-12",2.00,-47.6
"AL","1994-07-12",4.00,-7.6
"AL","1994-07-12",6.00,34.9
"AL","1994-07-12",7.00,426.4
"AL","1994-07-12",2.00,8.4
"AL","1994-07-27",0.00,11.5
"AL","1994-07-27",2.00,10.5
"AL","1994-07-27",4.00,12.3
"AL","1994-07-27",6.00,46.5
"AL","1994-07-27",7.00,475.2
"AL","1994-07-27",0.00,12.8
"AL","1994-08-08",0.00,11.4
"AL","1994-08-08",2.00,12.9
"AL","1994-08-08",4.00,12.0
"AL","1994-08-08",6.00,36.0
"AL","1994-08-08",7.00,414.1
"AL","1994-08-08",4.00,13.5
"AL","1994-08-25",0.00,11.8
"AL","1994-08-25",2.00,13.7
"AL","1994-08-25",4.00,13.3
"AL","1994-08-25",6.00,14.7
"AL","1994-08-25",7.00,333.7
"AL","1994-08-25",6.00,14.7
"AL","1994-09-09",0.00,19.4
"AL","1994-09-09",2.00,23.2
"AL","1994-09-09",4.00,17.2
"AL","1994-09-09",6.00,15.6
"AL","1994-09-09",7.00,16.1
"AL","1994-09-09",7.00,16.1
"AL","1994-09-21",0.00,11.6
"AL","1994-09-21",2.00,14.3
"AL","1994-09-21",4.00,7.3
"AL","1994-09-21",6.00,5.8
"AL","1994-09-21",7.00,11.2
"AL","1994-09-21",7.00,12.7
"AL","1994-10-05",0.00,16.8
"AL","1994-10-05",2.00,13.6
"AL","1994-10-05",4.00,17.3
"AL","1994-10-05",6.00,17.4
"AL","1994-10-05",7.00,11.1
"AL","1994-10-17",0.00,19.5
"AL","1994-10-17",2.00,20.2
"AL","1994-10-17",4.00,16.1
"AL","1994-10-17",6.00,13.9
"AL","1994-10-17",7.00,20.2
"AL","1994-10-17",0.00,18.2
"AL","1994-10-31",0.00,14.2
"AL","1994-10-31",2.00,16.1
"AL","1994-10-31",4.00,14.4
"AL","1994-10-31",6.00,15.2
"AL","1994-10-31",7.00,12.4
"AL","1994-10-31",2.00,14.8
"AL","1994-11-17",0.00,13.4
"AL","1994-11-17",2.00,15.7
"AL","1994-11-17",4.00,15.0
"AL","1994-11-17",6.00,15.1
"AL","1994-11-17",7.00,13.8
"AL","1994-11-17",7.00,14.6
"AL","1995-01-11",0.00,21.6
"AL","1995-01-11",2.00,7.1
"AL","1995-01-11",4.00,5.3
"AL","1995-01-11",6.00,4.9
"AL","1995-01-11",7.00,6.4
"AL","1995-02-21",0.00,3.3
"AL","1995-02-21",2.00,2.6
"AL","1995-02-21",4.00,1.6
"AL","1995-02-21",6.00,1.9
"AL","1995-02-21",0.00,2.8
"AL","1995-05-15",0.00,11.7
"AL","1995-05-15",2.00,16.0
"AL","1995-05-15",4.00,15.9
"AL","1995-05-15",6.00,-15.3
"AL","1995-05-15",7.00,-17.8
"AL","1995-05-15",7.00,-19.8
"AL","1995-05-30",0.00,9.4
"AL","1995-05-30",2.00,8.1
"AL","1995-05-30",4.00,8.1
"AL","1995-05-30",6.00,7.8
"AL","1995-05-30",7.00,7.3
"AL","1995-05-30",6.00,0.7
"AL","1995-06-12",0.00,4.3
"AL","1995-06-12",2.00,4.9
"AL","1995-06-12",4.00,3.8
"AL","1995-06-12",6.00,10.1
"AL","1995-06-12",7.00,13.3
"AL","1995-06-12",0.00,3.2
"AL","1995-06-26",0.00,3.8
"AL","1995-06-26",2.00,3.4
"AL","1995-06-26",4.00,12.2
"AL","1995-06-26",6.00,9.2
"AL","1995-06-26",7.00,71.2
"AL","1995-06-26",7.00,102.4
"AL","1995-07-10",0.00,2.6
"AL","1995-07-10",2.00,2.7
"AL","1995-07-10",6.00,4.9
"AL","1995-07-10",7.00,28.2
"AL","1995-07-10",6.00,6.3
"AL","1995-07-26",0.00,6.0
"AL","1995-07-26",2.00,7.0
"AL","1995-07-26",4.00,12.7
"AL","1995-07-26",6.00,10.5
"AL","1995-07-26",7.00,230.3
"AL","1995-07-26",7.00,127.5
"AL","1995-08-08",0.00,7.9
"AL","1995-08-08",2.00,11.9
"AL","1995-08-08",4.00,21.9
"AL","1995-08-08",6.00,27.7
"AL","1995-08-08",7.00,136.7
"AL","1995-08-08",6.00,32.4
"AL","1995-08-21",0.00,13.6
"AL","1995-08-21",2.00,10.2
"AL","1995-08-21",4.00,15.1
"AL","1995-08-21",6.00,10.2
"AL","1995-08-21",7.00,163.5
"AL","1995-08-21",4.00,9.6
"AL","1995-09-07",0.00,10.0
"AL","1995-09-07",2.00,10.7
"AL","1995-09-07",4.00,9.5
"AL","1995-09-07",6.00,12.0
"AL","1995-09-07",7.00,272.4
"AL","1995-09-07",4.00,11.4
"AL","1995-09-18",0.00,12.1
"AL","1995-09-18",2.00,16.6
"AL","1995-09-18",4.00,12.5
"AL","1995-09-18",6.00,13.0
"AL","1995-09-18",7.00,7.9
"AL","1995-09-18",0.00,18.0
"AL","1995-10-02",0.00,11.0
"AL","1995-10-02",2.00,14.1
"AL","1995-10-02",4.00,14.4
"AL","1995-10-02",6.00,14.4
"AL","1995-10-02",7.00,4.8
"AL","1995-10-02",7.00,4.7
"AL","1995-10-16",0.00,13.6
"AL","1995-10-16",2.00,15.2
"AL","1995-10-16",4.00,13.1
"AL","1995-10-16",6.00,11.1
"AL","1995-10-16",7.00,12.4
"AL","1995-10-16",7.00,17.6
"AL","1995-10-30",0.00,10.1
"AL","1995-10-30",2.00,10.3
"AL","1995-10-30",4.00,10.3
"AL","1995-10-30",7.00,9.5
"AL","1995-10-30",2.00,11.8
"AL","1995-12-14",0.00,8.3
"AL","1995-12-14",2.00,1.3
"AL","1995-12-14",4.00,0.6
"AL","1995-12-14",6.00,1.2
"AL","1995-12-14",7.00,1.3
"AL","1995-12-14",4.00,0.4
"AL","1996-01-16",0.00,0.6
"AL","1996-01-16",2.00,0.2
"AL","1996-01-16",4.00,0.8
"AL","1996-01-16",6.00,1.2
"AL","1996-01-16",7.00,1.9
"AL","1996-01-16",0.00,0.9
"AL","1996-02-20",0.00,-0.5
"AL","1996-02-20",2.00,0.1
